pais,anio,esperanza_vida,pib,poblacion
Libia,1998,74.9,NA,5280000
Libia,1999,74.9,10526,5360000
Libia,2000,75,10747,5440000
Libia,2001,75,10392,5530000
Libia,2002,75.5,10129,5620000
Libia,2003,76.4,11265,5710000
Libia,2004,76.8,11583,5800000
Libia,2005,76.9,12760,5890000
Libia,2006,76,13386,5970000
Libia,2007,75.9,14010,6060000
Libia,2008,75.7,13794,6130000
Libia,2009,76.2,13025,6200000
Libia,2010,73.2,13539,6250000
Libia,2011,76.5,6670,6290000
Libia,2012,76.7,12386,6320000
Libia,2013,74.3,10101,6360000
Libia,2014,74.6,7723,6420000
Libia,2015,74.3,7590,6490000
Libia,2016,75.6,7392,6580000
Libia,2017,75.7,9662,6680000
Libia,2018,75.9,10277,6780000
Libia,2019,75.5,8993,6870000
Libia,2020,76.3,6748,6960000
Lituania,1960,70.6,NA,2810000
Lituania,1961,69.9,NA,2850000
Lituania,1962,70.7,NA,2890000
Lituania,1963,72,NA,2930000
Lituania,1964,72,NA,2970000
Lituania,1965,71.9,NA,3000000
Lituania,1966,72,NA,3040000
Lituania,1967,71.7,NA,3070000
Lituania,1968,71.5,NA,3100000
Lituania,1969,71.3,NA,3140000
Lituania,1970,71.9,NA,3170000
Lituania,1971,71.5,NA,3200000
Lituania,1972,71.6,NA,3240000
Lituania,1973,71.3,NA,3270000
Lituania,1974,71.1,NA,3300000
Lituania,1975,71.1,NA,3330000
Lituania,1976,70.8,NA,3350000
Lituania,1977,70.7,NA,3380000
Lituania,1978,70.7,NA,3410000
Lituania,1979,70.6,NA,3430000
Lituania,1980,70.7,NA,3460000
Lituania,1981,70.9,NA,3480000
Lituania,1982,71,NA,3510000
Lituania,1983,70.5,NA,3530000
Lituania,1984,70.9,NA,3560000
Lituania,1985,72.4,NA,3590000
Lituania,1986,72.2,NA,3630000
Lituania,1987,72.2,NA,3660000
Lituania,1988,71.6,NA,3680000
Lituania,1989,71.4,NA,3700000
Lituania,1990,70.5,NA,3700000
Lituania,1991,70.4,NA,3690000
Lituania,1992,69,NA,3670000
Lituania,1993,68.5,NA,3650000
Lituania,1994,69,NA,3630000
Lituania,1995,70.3,4936,3600000
Lituania,1996,71.2,5230,3580000
Lituania,1997,71.5,5707,3560000
Lituania,1998,71.9,6178,3530000
Lituania,1999,72.2,6151,3500000
Lituania,2000,71.7,6423,3470000
Lituania,2001,72,6899,3440000
Lituania,2002,72,7424,3410000
Lituania,2003,72,8276,3380000
Lituania,2004,71.3,8919,3340000
Lituania,2005,70.9,9766,3300000
Lituania,2006,70.6,10659,3260000
Lituania,2007,71.4,11985,3210000
Lituania,2008,73,12425,3170000
Lituania,2009,73.2,10700,3120000
Lituania,2010,73.7,11107,3080000
Lituania,2011,74,12047,3050000
Lituania,2012,74,12679,3010000
Lituania,2013,74.6,13262,2970000
Lituania,2014,74.7,13850,2930000
Lituania,2015,74.9,14264,2890000
Lituania,2016,76,14810,2850000
Lituania,2017,76.1,15662,2800000
Lituania,2018,76.2,16444,2760000
Lituania,2019,74.8,17241,2720000
Lituania,2020,76.5,17214,2690000
Luxemburgo,1960,69.1,25520,317000
Luxemburgo,1961,69.1,26257,321000
Luxemburgo,1962,69.2,26290,324000
Luxemburgo,1963,69.4,26913,327000
Luxemburgo,1964,69.6,28707,330000
Luxemburgo,1965,69.7,28173,332000
Luxemburgo,1966,69.8,28281,334000
Luxemburgo,1967,70.1,28249,336000
Luxemburgo,1968,70.2,29356,338000
Luxemburgo,1969,70.2,32125,340000
Luxemburgo,1970,70.3,35514,342000
Luxemburgo,1971,70.6,36115,345000
Luxemburgo,1972,70.8,38034,348000
Luxemburgo,1973,71,40743,351000
Luxemburgo,1974,71.2,41909,354000
Luxemburgo,1975,71.4,38730,357000
Luxemburgo,1976,71.8,39515,359000
Luxemburgo,1977,72.1,40066,361000
Luxemburgo,1978,72.4,41624,363000
Luxemburgo,1979,72.6,42500,364000
Luxemburgo,1980,72.7,42705,365000
Luxemburgo,1981,72.9,42345,365000
Luxemburgo,1982,73.2,42789,365000
Luxemburgo,1983,73.5,44056,366000
Luxemburgo,1984,73.9,46734,367000
Luxemburgo,1985,74.2,47946,369000
Luxemburgo,1986,74.4,52497,371000
Luxemburgo,1987,74.6,54218,374000
Luxemburgo,1988,75,58382,378000
Luxemburgo,1989,75.3,63482,382000
Luxemburgo,1990,75.5,66027,386000
Luxemburgo,1991,75.8,70780,391000
Luxemburgo,1992,76,71117,397000
Luxemburgo,1993,76.3,73116,402000
Luxemburgo,1994,76.6,74883,408000
Luxemburgo,1995,76.9,74896,414000
Luxemburgo,1996,77.2,74917,420000
Luxemburgo,1997,77.5,77993,426000
Luxemburgo,1998,77.8,82170,431000
Luxemburgo,1999,78,87695,436000
Luxemburgo,2000,78.4,92528,440000
Luxemburgo,2001,78.7,94244,444000
Luxemburgo,2002,79,96270,447000
Luxemburgo,2003,79.2,97598,452000
Luxemburgo,2004,79.5,100293,458000
Luxemburgo,2005,79.8,101222,466000
Luxemburgo,2006,80.2,105614,475000
Luxemburgo,2007,80.6,112418,485000
Luxemburgo,2008,80.8,110095,497000
Luxemburgo,2009,81,104574,508000
Luxemburgo,2010,81.3,106544,519000
Luxemburgo,2011,81.5,105290,531000
Luxemburgo,2012,81.7,104488,543000
Luxemburgo,2013,82,105339,555000
Luxemburgo,2014,82.3,105584,567000
Luxemburgo,2015,82.7,105462,579000
Luxemburgo,2016,82.8,108351,592000
Luxemburgo,2017,82.9,107142,604000
Luxemburgo,2018,82.9,107202,616000
Luxemburgo,2019,82,108570,626000
Luxemburgo,2020,83.2,104879,635000
Macedonia del Norte,1960,59.3,NA,1510000
Macedonia del Norte,1961,58.6,NA,1530000
Macedonia del Norte,1962,57.4,NA,1550000
Macedonia del Norte,1963,60.5,NA,1570000
Macedonia del Norte,1964,61.8,NA,1590000
Macedonia del Norte,1965,63.9,NA,1620000
Macedonia del Norte,1966,63.7,NA,1640000
Macedonia del Norte,1967,64.3,NA,1670000
Macedonia del Norte,1968,64.2,NA,1700000
Macedonia del Norte,1969,65.3,NA,1720000
Macedonia del Norte,1970,66.3,NA,1740000
Macedonia del Norte,1971,66.8,NA,1750000
Macedonia del Norte,1972,67.8,NA,1770000
Macedonia del Norte,1973,68.5,NA,1780000
Macedonia del Norte,1974,68.7,NA,1800000
Macedonia del Norte,1975,69.3,NA,1830000
Macedonia del Norte,1976,69.6,NA,1850000
Macedonia del Norte,1977,69.7,NA,1880000
Macedonia del Norte,1978,70,NA,1900000
Macedonia del Norte,1979,70.1,NA,1920000
Macedonia del Norte,1980,70.3,NA,1940000
Macedonia del Norte,1981,70.8,NA,1960000
Macedonia del Norte,1982,69.5,NA,1970000
Macedonia del Norte,1983,70.1,NA,1970000
Macedonia del Norte,1984,70.5,NA,1980000
Macedonia del Norte,1985,70.5,NA,1990000
Macedonia del Norte,1986,69.9,NA,1990000
Macedonia del Norte,1987,69.4,NA,2000000
Macedonia del Norte,1988,69.4,NA,2000000
Macedonia del Norte,1989,70.5,NA,2000000
Macedonia del Norte,1990,70.8,3654,1990000
Macedonia del Norte,1991,70.3,3433,1990000
Macedonia del Norte,1992,70.2,3215,1980000
Macedonia del Norte,1993,70.5,2982,1980000
Macedonia del Norte,1994,70.7,2933,1980000
Macedonia del Norte,1995,71,2898,1990000
Macedonia del Norte,1996,71.2,2923,2000000
Macedonia del Norte,1997,71.1,2955,2010000
Macedonia del Norte,1998,71.4,3038,2020000
Macedonia del Norte,1999,71.5,3155,2030000
Macedonia del Norte,2000,71.4,3283,2040000
Macedonia del Norte,2001,71.5,3169,2050000
Macedonia del Norte,2002,71.7,3240,2050000
Macedonia del Norte,2003,72.2,3301,2060000
Macedonia del Norte,2004,72.5,3446,2060000
Macedonia del Norte,2005,72.3,3601,2060000
Macedonia del Norte,2006,72.4,3780,2070000
Macedonia del Norte,2007,72.9,4018,2070000
Macedonia del Norte,2008,73,4231,2070000
Macedonia del Norte,2009,73.4,4208,2070000
Macedonia del Norte,2010,73.7,4340,2070000
Macedonia del Norte,2011,73.7,4434,2070000
Macedonia del Norte,2012,74,4408,2080000
Macedonia del Norte,2013,74,4531,2080000
Macedonia del Norte,2014,74,4687,2080000
Macedonia del Norte,2015,73.8,4862,2080000
Macedonia del Norte,2016,74.1,4995,2080000
Macedonia del Norte,2017,74.3,5044,2080000
Macedonia del Norte,2018,74.4,5185,2080000
Macedonia del Norte,2019,72.8,5386,2080000
Macedonia del Norte,2020,74.6,5067,2080000
Madagascar,1960,45.2,814,5220000
Madagascar,1961,45.6,811,5350000
Madagascar,1962,46.1,809,5490000
Madagascar,1963,46.6,782,5630000
Madagascar,1964,46.9,793,5770000
Madagascar,1965,46.9,770,5920000
Madagascar,1966,47.1,766,6070000
Madagascar,1967,47.5,788,6230000
Madagascar,1968,48.1,820,6400000
Madagascar,1969,48.4,828,6580000
Madagascar,1970,49.1,849,6760000
Madagascar,1971,49.8,858,6950000
Madagascar,1972,50.7,824,7140000
Madagascar,1973,51.4,781,7350000
Madagascar,1974,52,774,7560000
Madagascar,1975,52.6,762,7770000
Madagascar,1976,53.5,718,8000000
Madagascar,1977,54.1,715,8230000
Madagascar,1978,54.6,676,8470000
Madagascar,1979,54.9,722,8720000
Madagascar,1980,55.1,708,8970000
Madagascar,1981,54.5,620,9230000
Madagascar,1982,54.7,591,9500000
Madagascar,1983,54.7,580,9780000
Madagascar,1984,54.8,573,10100000
Madagascar,1985,54.4,563,10400000
Madagascar,1986,54.4,559,10600000
Madagascar,1987,54.9,549,11000000
Madagascar,1988,55.4,552,11300000
Madagascar,1989,55.9,559,11600000
Madagascar,1990,56.3,560,11900000
Madagascar,1991,56.6,509,12300000
Madagascar,1992,56.6,500,12700000
Madagascar,1993,57.3,496,13100000
Madagascar,1994,57.9,481,13500000
Madagascar,1995,58.2,474,13900000
Madagascar,1996,58.4,469,14300000
Madagascar,1997,58.6,472,14800000
Madagascar,1998,59.1,475,15300000
Madagascar,1999,59.5,482,15800000
Madagascar,2000,60,488,16300000
Madagascar,2001,60,501,16800000
Madagascar,2002,60.3,426,17300000
Madagascar,2003,60.6,453,17800000
Madagascar,2004,61.1,463,18300000
Madagascar,2005,61.5,471,18900000
Madagascar,2006,61.9,482,19400000
Madagascar,2007,62.1,495,20000000
Madagascar,2008,62.3,514,20600000
Madagascar,2009,62.6,480,21200000
Madagascar,2010,62.9,469,21700000
Madagascar,2011,63.2,464,22300000
Madagascar,2012,63.5,465,23000000
Madagascar,2013,63.8,463,23600000
Madagascar,2014,64.2,465,24200000
Madagascar,2015,64.5,467,24900000
Madagascar,2016,64.8,473,25600000
Madagascar,2017,65.1,479,26300000
Madagascar,2018,65.5,481,27000000
Madagascar,2019,65.6,489,27700000
Madagascar,2020,66.2,442,28400000
Malasia,1960,63.5,1235,8420000
Malasia,1961,63.2,1288,8690000
Malasia,1962,63.9,1327,8970000
Malasia,1963,65.5,1380,9250000
Malasia,1964,65.5,1410,9530000
Malasia,1965,66.7,1475,9790000
Malasia,1966,66.1,1547,10000000
Malasia,1967,66,1566,10300000
Malasia,1968,66.5,1650,10500000
Malasia,1969,67.3,1689,10800000
Malasia,1970,67.4,1748,11100000
Malasia,1971,67.9,1878,11300000
Malasia,1972,68.1,2007,11600000
Malasia,1973,67.9,2190,11900000
Malasia,1974,67.5,2317,12200000
Malasia,1975,67.6,2279,12500000
Malasia,1976,67.7,2480,12800000
Malasia,1977,69.8,2606,13100000
Malasia,1978,70.3,2708,13500000
Malasia,1979,70.5,2887,13800000
Malasia,1980,70.3,3026,14100000
Malasia,1981,70.2,3160,14500000
Malasia,1982,70,3269,14800000
Malasia,1983,70,3392,15200000
Malasia,1984,70,3566,15600000
Malasia,1985,70.7,3437,16000000
Malasia,1986,71,3383,16500000
Malasia,1987,71.2,3456,17000000
Malasia,1988,71.6,3688,17500000
Malasia,1989,71.9,3906,18000000
Malasia,1990,72.2,4139,18500000
Malasia,1991,72.4,4414,19000000
Malasia,1992,72.3,4684,19500000
Malasia,1993,72.2,5020,20000000
Malasia,1994,71.8,5348,20500000
Malasia,1995,72.2,5727,21000000
Malasia,1996,72.5,6141,21600000
Malasia,1997,72.9,6424,22100000
Malasia,1998,72.1,5803,22700000
Malasia,1999,73,6010,23200000
Malasia,2000,73.3,6393,23700000
Malasia,2001,73.5,6286,24200000
Malasia,2002,73.5,6488,24700000
Malasia,2003,73.8,6728,25200000
Malasia,2004,74.1,7044,25700000
Malasia,2005,74.4,7275,26200000
Malasia,2006,74.5,7531,26700000
Malasia,2007,74.3,7850,27200000
Malasia,2008,74.2,8074,27700000
Malasia,2009,74.4,7809,28200000
Malasia,2010,74.6,8248,28700000
Malasia,2011,74.8,8550,29100000
Malasia,2012,75.3,8889,29500000
Malasia,2013,75.1,9179,29900000
Malasia,2014,75,9601,30300000
Malasia,2015,75,9955,30700000
Malasia,2016,75.1,10258,31100000
Malasia,2017,75.2,10708,31500000
Malasia,2018,75,11076,31900000
Malasia,2019,75.1,11415,32400000
Malasia,2020,75.3,10632,32800000
Malawi,1960,38.2,179,3750000
Malawi,1961,38.5,188,3840000
Malawi,1962,38.9,185,3930000
Malawi,1963,39.2,178,4030000
Malawi,1964,39.5,178,4130000
Malawi,1965,40.1,197,4240000
Malawi,1966,40.5,218,4350000
Malawi,1967,41,228,4460000
Malawi,1968,41.5,218,4580000
Malawi,1969,42,225,4700000
Malawi,1970,42.7,220,4830000
Malawi,1971,43.5,249,4960000
Malawi,1972,44.2,257,5090000
Malawi,1973,44.9,256,5240000
Malawi,1974,45.5,267,5380000
Malawi,1975,46.2,276,5550000
Malawi,1976,46.8,281,5720000
Malawi,1977,47.5,286,5900000
Malawi,1978,48.3,304,6080000
Malawi,1979,48.8,308,6250000
Malawi,1980,49.2,301,6410000
Malawi,1981,49.5,278,6570000
Malawi,1982,49.8,278,6740000
Malawi,1983,50,281,6960000
Malawi,1984,50.2,287,7270000
Malawi,1985,50.1,287,7670000
Malawi,1986,50.1,272,8140000
Malawi,1987,50,260,8640000
Malawi,1988,49.7,253,9080000
Malawi,1989,49.4,244,9400000
Malawi,1990,49,249,9600000
Malawi,1991,48.5,265,9690000
Malawi,1992,47.8,243,9710000
Malawi,1993,46.9,266,9750000
Malawi,1994,46.3,238,9840000
Malawi,1995,46,275,10000000
Malawi,1996,45.7,290,10300000
Malawi,1997,45.5,294,10600000
Malawi,1998,45.5,297,10900000
Malawi,1999,45.9,298,11100000
Malawi,2000,46.3,294,11400000
Malawi,2001,46.7,273,11700000
Malawi,2002,47.4,271,12000000
Malawi,2003,48,279,12300000
Malawi,2004,48.9,287,12600000
Malawi,2005,50.1,289,13000000
Malawi,2006,51.6,295,13300000
Malawi,2007,53.4,314,13700000
Malawi,2008,55,328,14100000
Malawi,2009,56.3,346,14500000
Malawi,2010,57.7,359,15000000
Malawi,2011,59.3,366,15400000
Malawi,2012,60.6,362,15800000
Malawi,2013,61.5,370,16300000
Malawi,2014,62,381,16700000
Malawi,2015,62.6,381,17200000
Malawi,2016,63.4,380,17700000
Malawi,2017,64.1,384,18100000
Malawi,2018,64.7,391,18600000
Malawi,2019,64.8,401,19100000
Malawi,2020,65.6,394,19600000
Maldivas,1960,38.8,NA,92300
Maldivas,1961,39.6,NA,94900
Maldivas,1962,40.4,NA,97500
Maldivas,1963,41.6,NA,100000
Maldivas,1964,42.6,NA,103000
Maldivas,1965,43.4,NA,105000
Maldivas,1966,44.6,NA,107000
Maldivas,1967,45.6,NA,110000
Maldivas,1968,46.4,NA,113000
Maldivas,1969,47.5,NA,116000
Maldivas,1970,48.5,NA,119000
Maldivas,1971,49.4,NA,123000
Maldivas,1972,50.1,NA,128000
Maldivas,1973,50.8,NA,132000
Maldivas,1974,51.7,NA,136000
Maldivas,1975,52.3,NA,141000
Maldivas,1976,52.7,NA,145000
Maldivas,1977,51.5,NA,149000
Maldivas,1978,54.6,NA,153000
Maldivas,1979,56,NA,158000
Maldivas,1980,57,NA,164000
Maldivas,1981,58,NA,170000
Maldivas,1982,59.2,NA,176000
Maldivas,1983,60.4,NA,183000
Maldivas,1984,61.6,NA,190000
Maldivas,1985,62.6,NA,196000
Maldivas,1986,63.4,NA,203000
Maldivas,1987,64.2,NA,210000
Maldivas,1988,64.9,NA,217000
Maldivas,1989,65.5,NA,223000
Maldivas,1990,66,NA,230000
Maldivas,1991,66.6,NA,236000
Maldivas,1992,67.3,NA,243000
Maldivas,1993,68.1,NA,249000
Maldivas,1994,68.7,NA,254000
Maldivas,1995,69.2,5539,259000
Maldivas,1996,69.8,5858,264000
Maldivas,1997,70.8,6238,268000
Maldivas,1998,71.6,6590,274000
Maldivas,1999,72.2,6867,279000
Maldivas,2000,72.8,6982,286000
Maldivas,2001,73.7,6544,294000
Maldivas,2002,74.4,6832,303000
Maldivas,2003,73.9,7553,311000
Maldivas,2004,75.8,7788,320000
Maldivas,2005,76.3,6589,327000
Maldivas,2006,76.8,8110,335000
Maldivas,2007,77.2,8535,343000
Maldivas,2008,77.5,9119,353000
Maldivas,2009,77.8,8222,366000
Maldivas,2010,78,8522,380000
Maldivas,2011,78.3,8893,397000
Maldivas,2012,78.5,8733,416000
Maldivas,2013,78.7,8955,435000
Maldivas,2014,78.9,9182,455000
Maldivas,2015,78.9,9033,476000
Maldivas,2016,78.9,9190,496000
Maldivas,2017,79,9438,516000
Maldivas,2018,79.1,9823,531000
Maldivas,2019,79.1,10197,541000
Maldivas,2020,79.6,6661,544000
Malí,1960,37.9,NA,5320000
Malí,1961,38.1,NA,5380000
Malí,1962,38.3,NA,5440000
Malí,1963,38.4,NA,5500000
Malí,1964,38.6,NA,5570000
Malí,1965,38.9,NA,5640000
Malí,1966,39.2,NA,5710000
Malí,1967,39.5,351,5780000
Malí,1968,39.7,359,5860000
Malí,1969,40.2,355,5950000
Malí,1970,40.5,372,6040000
Malí,1971,41.1,375,6150000
Malí,1972,41.5,390,6260000
Malí,1973,41.9,378,6370000
Malí,1974,42.4,366,6480000
Malí,1975,43,401,6600000
Malí,1976,43.7,448,6710000
Malí,1977,44.4,468,6830000
Malí,1978,45.1,453,6960000
Malí,1979,45.8,491,7090000
Malí,1980,46.1,461,7230000
Malí,1981,46.8,459,7390000
Malí,1982,47.4,416,7550000
Malí,1983,47.7,415,7690000
Malí,1984,48.3,406,7830000
Malí,1985,49,479,7950000
Malí,1986,49.4,485,8060000
Malí,1987,49.7,477,8170000
Malí,1988,50,506,8300000
Malí,1989,50.2,519,8450000
Malí,1990,50.6,497,8640000
Malí,1991,51,543,8850000
Malí,1992,51.3,513,9090000
Malí,1993,51.4,516,9330000
Malí,1994,51.7,521,9590000
Malí,1995,51.9,512,9840000
Malí,1996,51.1,534,10100000
Malí,1997,51,546,10400000
Malí,1998,52.9,572,10600000
Malí,1999,53.3,588,10900000
Malí,2000,53.8,572,11300000
Malí,2001,54.3,641,11600000
Malí,2002,54.9,641,12000000
Malí,2003,55.6,678,12400000
Malí,2004,56.2,667,12800000
Malí,2005,56.6,688,13200000
Malí,2006,57.1,697,13700000
Malí,2007,57.6,697,14100000
Malí,2008,58,707,14600000
Malí,2009,58.4,717,15000000
Malí,2010,58.9,732,15500000
Malí,2011,59.1,732,16000000
Malí,2012,59.2,705,16400000
Malí,2013,59.5,701,16900000
Malí,2014,59.9,729,17400000
Malí,2015,60.4,751,18000000
Malí,2016,60.8,772,18500000
Malí,2017,61.2,789,19100000
Malí,2018,61.8,802,19700000
Malí,2019,62,815,20300000
Malí,2020,62.6,782,20900000
Malta,1960,69.2,NA,314000
Malta,1961,69.3,NA,317000
Malta,1962,69.4,NA,319000
Malta,1963,69.6,NA,321000
Malta,1964,69.7,NA,322000
Malta,1965,70,NA,323000
Malta,1966,70.2,NA,322000
Malta,1967,70.4,NA,322000
Malta,1968,70.6,NA,321000
Malta,1969,70.9,NA,321000
Malta,1970,71.2,3135,320000
Malta,1971,71.4,3212,320000
Malta,1972,71.6,3402,321000
Malta,1973,71.8,3546,321000
Malta,1974,72,3905,322000
Malta,1975,72.2,4634,324000
Malta,1976,72.4,5395,325000
Malta,1977,72.4,6029,327000
Malta,1978,72.6,6632,329000
Malta,1979,72.7,7254,331000
Malta,1980,73.1,7685,334000
Malta,1981,73.4,7881,337000
Malta,1982,73.7,7890,340000
Malta,1983,74.3,7732,343000
Malta,1984,74.7,7803,346000
Malta,1985,75.3,7865,349000
Malta,1986,75.8,8036,353000
Malta,1987,76.1,8309,356000
Malta,1988,76.3,8934,359000
Malta,1989,76.6,9571,362000
Malta,1990,76.8,10074,365000
Malta,1991,77,10420,368000
Malta,1992,77.3,10797,371000
Malta,1993,77.7,11168,374000
Malta,1994,77.8,11690,377000
Malta,1995,78,12345,380000
Malta,1996,78.2,12727,384000
Malta,1997,78.5,13295,387000
Malta,1998,78.6,13886,391000
Malta,1999,78.8,14456,394000
Malta,2000,79,17189,396000
Malta,2001,79.1,16860,399000
Malta,2002,79.3,17165,401000
Malta,2003,79.6,17747,403000
Malta,2004,80,17653,405000
Malta,2005,80.3,18134,406000
Malta,2006,80.4,18522,408000
Malta,2007,80.6,19338,409000
Malta,2008,80.8,19948,412000
Malta,2009,81.1,19574,414000
Malta,2010,81.2,20558,418000
Malta,2011,81.4,20566,422000
Malta,2012,81.6,21222,426000
Malta,2013,81.8,22071,430000
Malta,2014,82.2,23286,434000
Malta,2015,82.3,24922,436000
Malta,2016,82.4,25181,438000
Malta,2017,82.5,27216,439000
Malta,2018,82.6,27868,440000
Malta,2019,82.3,28364,442000
Malta,2020,82.9,25427,443000
Marruecos,1960,48.8,NA,12700000
Marruecos,1961,49.3,NA,13100000
Marruecos,1962,49.7,NA,13500000
Marruecos,1963,50.3,NA,13900000
Marruecos,1964,51,NA,14200000
Marruecos,1965,51.6,NA,14600000
Marruecos,1966,52.3,728,15000000
Marruecos,1967,52.9,781,15300000
Marruecos,1968,53.6,838,15700000
Marruecos,1969,54.3,888,16000000
Marruecos,1970,54.9,910,16400000
Marruecos,1971,55.5,940,16700000
Marruecos,1972,56,943,17000000
Marruecos,1973,56.6,957,17400000
Marruecos,1974,57.1,990,17800000
Marruecos,1975,57.9,1041,18200000
Marruecos,1976,58.6,1128,18600000
Marruecos,1977,59.3,1168,19100000
Marruecos,1978,59.9,1166,19500000
Marruecos,1979,60.6,1192,20000000
Marruecos,1980,61.3,1206,20500000
Marruecos,1981,62.4,1156,21000000
Marruecos,1982,63,1229,21500000
Marruecos,1983,63.8,1217,22000000
Marruecos,1984,64.4,1265,22500000
Marruecos,1985,64.9,1311,23000000
Marruecos,1986,65.3,1402,23400000
Marruecos,1987,65.7,1370,23900000
Marruecos,1988,66.1,1503,24400000
Marruecos,1989,66.7,1517,24800000
Marruecos,1990,67,1540,25300000
Marruecos,1991,66.9,1621,25700000
Marruecos,1992,67.1,1559,26200000
Marruecos,1993,67.5,1521,26600000
Marruecos,1994,67.7,1655,27000000
Marruecos,1995,68.1,1541,27400000
Marruecos,1996,68.4,1707,27800000
Marruecos,1997,68.8,1658,28100000
Marruecos,1998,68.9,1755,28500000
Marruecos,1999,69.5,1752,28800000
Marruecos,2000,69.9,1763,29100000
Marruecos,2001,70.3,1870,29500000
Marruecos,2002,70.3,1905,29800000
Marruecos,2003,70.5,1995,30100000
Marruecos,2004,70.8,2066,30500000
Marruecos,2005,71,2109,30800000
Marruecos,2006,71.2,2242,31200000
Marruecos,2007,71.4,2295,31500000
Marruecos,2008,71.6,2402,31900000
Marruecos,2009,71.9,2473,32300000
Marruecos,2010,72.1,2534,32800000
Marruecos,2011,72.3,2631,33200000
Marruecos,2012,72.1,2673,33700000
Marruecos,2013,72.3,2755,34200000
Marruecos,2014,72.5,2789,34700000
Marruecos,2015,72.8,2875,35100000
Marruecos,2016,72.9,2867,35600000
Marruecos,2017,73.1,2950,36000000
Marruecos,2018,73.3,3005,36500000
Marruecos,2019,73,3045,36900000
Marruecos,2020,73.8,2819,37300000
Mauricio,1960,60.1,NA,679000
Mauricio,1961,61.3,NA,698000
Mauricio,1962,61.1,NA,717000
Mauricio,1963,62.3,NA,736000
Mauricio,1964,62.5,NA,753000
Mauricio,1965,62.3,NA,770000
Mauricio,1966,62.1,NA,785000
Mauricio,1967,61.3,NA,799000
Mauricio,1968,62.7,NA,813000
Mauricio,1969,63.7,NA,826000
Mauricio,1970,64,NA,840000
Mauricio,1971,63.7,NA,852000
Mauricio,1972,63.9,NA,865000
Mauricio,1973,65.1,NA,878000
Mauricio,1974,64,NA,892000
Mauricio,1975,64.9,NA,907000
Mauricio,1976,65,2350,922000
Mauricio,1977,66.4,2464,938000
Mauricio,1978,66.5,2525,953000
Mauricio,1979,67.2,2568,966000
Mauricio,1980,67.6,2271,978000
Mauricio,1981,68.5,2370,989000
Mauricio,1982,68.8,2469,999000
Mauricio,1983,69.1,2456,1010000
Mauricio,1984,68.8,2545,1020000
Mauricio,1985,69.2,2700,1020000
Mauricio,1986,69.5,2940,1030000
Mauricio,1987,69.7,3178,1040000
Mauricio,1988,69.9,3370,1050000
Mauricio,1989,70.2,3494,1060000
Mauricio,1990,70.8,3718,1070000
Mauricio,1991,70.8,3842,1080000
Mauricio,1992,70.7,4038,1100000
Mauricio,1993,70.8,4194,1110000
Mauricio,1994,71.1,4306,1130000
Mauricio,1995,71.2,4452,1140000
Mauricio,1996,71.1,4653,1150000
Mauricio,1997,71.8,4857,1170000
Mauricio,1998,71.9,5098,1180000
Mauricio,1999,72.3,5165,1190000
Mauricio,2000,72.6,5534,1190000
Mauricio,2001,72.7,5674,1200000
Mauricio,2002,72.9,5726,1210000
Mauricio,2003,73.2,6022,1220000
Mauricio,2004,73.2,6243,1220000
Mauricio,2005,73.3,6316,1230000
Mauricio,2006,73.8,6593,1230000
Mauricio,2007,73.7,6939,1240000
Mauricio,2008,73.8,7286,1240000
Mauricio,2009,74.2,7508,1250000
Mauricio,2010,74.6,7818,1250000
Mauricio,2011,74.7,8124,1250000
Mauricio,2012,75.1,8384,1260000
Mauricio,2013,75,8647,1260000
Mauricio,2014,75.2,8955,1260000
Mauricio,2015,75.2,9260,1260000
Mauricio,2016,75.3,9609,1260000
Mauricio,2017,75.3,9967,1270000
Mauricio,2018,75.5,10336,1270000
Mauricio,2019,75.5,10644,1270000
Mauricio,2020,75.8,9058,1270000
Mauritania,1960,51,NA,876000
Mauritania,1961,51.4,1216,902000
Mauritania,1962,51.7,1189,929000
Mauritania,1963,52.2,1132,957000
Mauritania,1964,52.8,1403,986000
Mauritania,1965,53.3,1581,1020000
Mauritania,1966,53.8,1538,1050000
Mauritania,1967,54.3,1545,1080000
Mauritania,1968,54.7,1652,1110000
Mauritania,1969,55,1623,1150000
Mauritania,1970,55.2,1763,1180000
Mauritania,1971,55.3,1743,1220000
Mauritania,1972,55.4,1679,1250000
Mauritania,1973,55.5,1555,1290000
Mauritania,1974,54.9,1693,1330000
